chr	start	end	shortlist	type	wilcoxon.p.value	hyper.	fisher.p.value	tmr.ratio	nor.ratio	OR	CI_95_L	CI_95_H	cytoband	DM.band?	closest.TSS	pos	dir	dist	overlapped.TSS	overlapped.pos	ovrl.dir
chr1	11217153	11219750	FALSE	NHLF	0.00133316604047255	TRUE	0.54954954954955	0.04	0	Inf	0.093423873479549	Inf	p36.22	FALSE	MTOR-AS1	11203955	+	13197	NA	NA	NA
chr1	12237510	12245135	FALSE	NHLF	0.00079407921584704	TRUE	0.0233455647491684	0.7	0.4	3.43684112881664	1.14862500016472	10.7977630252432	p36.22	FALSE	MIR4632	12251762	+	-6626	MIR4632	12251762	+
chr1	15504215	15507317	FALSE	IMR90	0.000674335566831166	TRUE	0.000369813503660885	0.56	0.12	9.06430299325063	2.28854827962885	53.3824920627634	p36.21	FALSE	TMEM51	15479028	+	25186	NA	NA	NA
chr1	15504495	15506745	FALSE	NHLF	0.000162793879836755	TRUE	0.000369813503660885	0.56	0.12	9.06430299325063	2.28854827962885	53.3824920627634	p36.21	FALSE	TMEM51	15479028	+	25466	NA	NA	NA
chr1	16532413	16577014	TRUE	H2171	0.00118502548648006	TRUE	1	0.98	0.96	2.02078291159305	0.0249783417144258	163.257407501336	p36.13	FALSE	RSG1	16563659	-	0	ARHGEF19, RSG1	16539104, 16563659	-, -
chr1	19274960	19278633	FALSE	NHLF	0.0485582908265762	TRUE	0.000728518807266989	0.32	0	Inf	2.48824596814813	Inf	p36.13	FALSE	IFFO2	19282826	-	4192	IFFO2	19282826	-
chr1	21587649	21589995	FALSE	IMR90	0.0169268030919366	FALSE	0.00150706300851716	0.56	0.92	0.113524898633297	0.0117154855773733	0.542655737682518	p36.12	FALSE	LOC100506801	21619783	+	-29787	NA	NA	NA
chr1	21724154	21724935	FALSE	HeLa	0.000391254045878643	TRUE	0.00117974174723849	0.88	0.52	6.56105844484801	1.85679069864813	25.9304559001199	p36.12	FALSE	NBPF3	21766583	+	-41647	NA	NA	NA
chr1	21724326	21724736	FALSE	NHLF	0.00195917178556314	TRUE	0.00117974174723849	0.88	0.52	6.56105844484801	1.85679069864813	25.9304559001199	p36.12	FALSE	NBPF3	21766583	+	-41846	NA	NA	NA
chr1	23829240	23829821	FALSE	H2171	0.000762419924561972	TRUE	1	0.02	0	Inf	0.0128359375	Inf	p36.12	FALSE	ASAP3	23811057	-	-18182	NA	NA	NA
chr1	25829829	25833105	FALSE	H2171	0.000896527112238945	FALSE	0.000802829889473551	0.14	0.52	0.154998349705792	0.0417501596885876	0.524513315258947	p36.11	FALSE	LDLRAP1	25870076	+	-36970	NA	NA	NA
chr1	25892662	25896324	FALSE	IMR90	0.00188618444312182	FALSE	0.000437926378107025	0.46	0.88	0.119428714871169	0.0202848632964461	0.47277959034221	p36.11	FALSE	LDLRAP1	25870076	+	22585	NA	NA	NA
chr1	25893043	25895794	FALSE	NHLF	0.00227779506638169	FALSE	0.000437926378107025	0.46	0.88	0.119428714871169	0.0202848632964461	0.47277959034221	p36.11	FALSE	LDLRAP1	25870076	+	22966	NA	NA	NA
chr1	35586380	35586900	FALSE	NHLF	1.3088700540558e-06	TRUE	2.687389561362e-05	0.88	0.4	10.5415048221281	2.99708453624607	42.4943085652884	p34.3	FALSE	ZMYM1	35544972	+	41407	NA	NA	NA
chr1	35586488	35587854	FALSE	HeLa	0.00174764782093757	TRUE	0.000152651871758353	0.92	0.52	10.196964743053	2.56113771064245	51.00232039923	p34.3	FALSE	ZMYM1	35544972	+	41515	NA	NA	NA
chr1	36837567	36854045	TRUE	IMR90	0.005223801728059	TRUE	0.00037529809349662	0.34	0	Inf	2.73543710000816	Inf	p34.3	FALSE	STK40	36851485	-	0	STK40	36851485	-
chr1	37498742	37522911	FALSE	H2171	0.000595790367717186	TRUE	1	0.96	0.96	1	0.0162857682298263	20.1208673340566	p34.3	FALSE	GRIK3	37499844	-	0	GRIK3	37499844	-
chr1	38217648	38233106	FALSE	H2171	2.72037439871011e-07	TRUE	0.256201406886339	0.98	0.92	4.17141631114983	0.207343923024541	255.942868516757	p34.3	FALSE	EPHA10	38230824	-	0	EPHA10	38230824	-
chr1	43813218	43815715	FALSE	H2171	0.000933312226050444	FALSE	0.316301247393042	0.8	0.92	0.352087183268863	0.034610444658954	1.86847170725982	p34.2	FALSE	CDC20	43824626	+	-8910	NA	NA	NA
chr1	53128291	53129160	FALSE	HeLa	0.00245430871364285	FALSE	0.00150706300851716	0.56	0.92	0.113524898633297	0.0117154855773733	0.542655737682518	p32.3	FALSE	FAM159A	53099066	+	29224	NA	NA	NA
chr1	65719285	65732895	FALSE	H2171	0.00540816883427983	TRUE	6.79150863355674e-05	0.4	0	Inf	3.56785685413096	Inf	p31.3	FALSE	DNAJC6	65720148	+	0	DNAJC6	65720148	+
chr1	66992475	67031615	TRUE	NHLF	1.80540938192826e-05	TRUE	8.1706606386889e-07	0.62	0.04	37.4440610039254	5.26196598456985	1645.61659177298	p31.3	FALSE	SGIP1	66999825	+	0	SGIP1	66999825	+
chr1	66997317	67031131	TRUE	IMR90	0.000425990247825998	TRUE	8.1706606386889e-07	0.62	0.04	37.4440610039254	5.26196598456985	1645.61659177298	p31.3	FALSE	SGIP1	66999825	+	0	SGIP1	66999825	+
chr1	72746677	72751915	TRUE	NHLF	0.000103139588477021	TRUE	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	p31.1	FALSE	NEGR1	72748405	-	0	NEGR1	72748405	-
chr1	72748034	72750280	FALSE	H2171	0.00195917178556314	TRUE	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	p31.1	FALSE	NEGR1	72748405	-	0	NEGR1	72748405	-
chr1	72748533	72751387	FALSE	HeLa	0.000595790367717186	TRUE	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	p31.1	FALSE	NEGR1	72748405	-	-127	NEGR1	72748405	-
chr1	72748686	72751603	FALSE	IMR90	0.00023251952305405	TRUE	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	p31.1	FALSE	NEGR1	72748405	-	-280	NEGR1	72748405	-
chr1	78557173	78569204	FALSE	NHLF	0.000391254045878643	TRUE	0.212735791937027	0.94	0.84	2.93625736711721	0.453277551274915	21.8533612736073	p31.1	FALSE	GIPC2	78511589	+	45583	NA	NA	NA
chr1	84326038	84327178	FALSE	H2171	1.1395628458083e-05	TRUE	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	p31.1	FALSE	MIR548AP	84379059	-	51880	NA	NA	NA
chr1	86033747	86050144	TRUE	IMR90	0.000212846289790271	TRUE	1	0.98	0.96	2.02078291159305	0.0249783417144258	163.257407501336	p22.3	FALSE	CYR61	86046444	+	0	DDAH1, CYR61	86044046, 86046444	-, +
chr1	86038604	86043559	FALSE	HeLa	1.63130638601927e-05	TRUE	1.45813688560373e-07	0.58	0	Inf	7.3483646533785	Inf	p22.3	FALSE	DDAH1	86044046	-	486	DDAH1, CYR61	86044046, 86046444	-, +
chr1	86041741	86051213	TRUE	NHLF	0.000212846289790271	TRUE	1	0.98	0.96	2.02078291159305	0.0249783417144258	163.257407501336	p22.3	FALSE	CYR61	86046444	+	0	DDAH1, CYR61	86044046, 86046444	-, +
chr1	98496219	98520092	FALSE	NHLF	1.97821876210608e-08	TRUE	2.98264746692855e-10	0.72	0	Inf	13.1690445571671	Inf	p21.3	FALSE	MIR137	98511727	-	0	MIR2682, MIR137HG, MIR137	98510907, 98515249, 98511727	-, -, -
chr1	98513596	98516243	FALSE	H2171	3.62221719498394e-05	TRUE	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	p21.3	FALSE	MIR137HG	98515249	-	0	MIR2682, MIR137HG, MIR137	98510907, 98515249, 98511727	-, -, -
chr1	101164883	101203282	TRUE	IMR90	0.00559839082098998	TRUE	0.000190830603088025	0.62	0.16	8.30964143839312	2.3234147973917	38.4537074279472	p21.2	FALSE	VCAM1	101185196	+	0	VCAM1	101185196	+
chr1	111213613	111216271	FALSE	NHLF	1.19992164230425e-05	TRUE	0.105022831050228	0.98	0.88	6.50059384064688	0.490961960206385	356.945191623232	p13.3	FALSE	KCNA3	111217655	-	1383	KCNA3	111217655	-
chr1	116210838	116215010	FALSE	HeLa	0.0209091674741763	FALSE	0.0015103574958991	0.08	0.4	0.134807713004396	0.0267692290997908	0.550826257521618	p13.1	FALSE	VANGL1	116184574	+	26263	NA	NA	NA
chr1	145562431	145563318	FALSE	NHLF	0.000108014304686579	TRUE	0.00110066304879784	0.7	0.28	5.84013508294235	1.8620143906141	20.326640599706	q21.1	FALSE	PIAS3	145575290	+	-11971	NA	NA	NA
chr1	149137069	149138030	FALSE	HeLa	6.07651221352202e-06	TRUE	1.46500746921636e-07	0.8	0.16	19.8536559124021	5.20979021271897	98.1874745022745	q21.2	TRUE	LOC388692	149279476	+	-141445	NA	NA	NA
chr1	149194189	149195226	FALSE	HeLa	2.41296291866374e-07	TRUE	5.52932925565979e-08	0.68	0.04	48.3680365036895	6.74092100967879	2130.26603797867	q21.2	TRUE	LOC388692	149279476	+	-84249	NA	NA	NA
chr1	149215055	149225208	FALSE	HeLa	3.21091178067648e-10	TRUE	0.00470352660204097	0.98	0.76	14.8747587742055	1.64325117605121	722.749841275072	q21.2	TRUE	LOC388692	149279476	+	-54267	NA	NA	NA
chr1	149215112	149224997	FALSE	NHLF	4.94617003160058e-10	TRUE	0.00470352660204097	0.98	0.76	14.8747587742055	1.64325117605121	722.749841275072	q21.2	TRUE	LOC388692	149279476	+	-54478	NA	NA	NA
chr1	149215285	149225177	FALSE	H2171	3.21091178067648e-10	TRUE	0.00470352660204097	0.98	0.76	14.8747587742055	1.64325117605121	722.749841275072	q21.2	TRUE	LOC388692	149279476	+	-54298	NA	NA	NA
chr1	149297773	149300450	FALSE	HeLa	3.45260614060951e-07	TRUE	6.75356144770919e-06	0.88	0.36	12.4358485892239	3.50880866731912	50.8519437053418	q21.2	TRUE	LOC388692	149279476	+	18296	NA	NA	NA
chr1	151165939	151173258	TRUE	HeLa	0.00579462883027894	FALSE	0.000707208533708971	0.22	0.64	0.163370264569445	0.0481575779846328	0.512929392899184	q21.3	FALSE	PIP5K1A	151171021	+	0	VPS72, PIP5K1A	151162689, 151171021	-, +
chr1	151170197	151173069	FALSE	IMR90	0.00105222531195733	FALSE	0.0015103574958991	0.08	0.4	0.134807713004396	0.0267692290997908	0.550826257521618	q21.3	FALSE	PIP5K1A	151171021	+	0	PIP5K1A	151171021	+
chr1	152082586	152084481	FALSE	H2171	0.0695080357281053	TRUE	0.000141693911181808	0.38	0	Inf	3.27368594097883	Inf	q21.3	FALSE	TCHHL1	152061540	-	-21045	NA	NA	NA
chr1	152161014	152162457	FALSE	H2171	0.00664308929634653	TRUE	0.000447857654884966	0.6	0.16	7.65295647620215	2.14474790151751	35.288521646273	q21.3	FALSE	RPTN	152131704	-	-29309	NA	NA	NA
chr1	154971224	154992995	TRUE	H2171	0.00035917893012503	TRUE	0.1501438632847	0.92	0.8	2.83043898768432	0.546023798238451	15.8671809267565	q21.3	FALSE	ZBTB7B	154975106	+	0	ZBTB7B, LENEP	154975106, 154966062	+, +
chr1	154972313	154995927	TRUE	HeLa	0.000265252686273424	TRUE	0.28605035392827	0.9	0.8	2.22369769803354	0.456453511884281	10.8793003976469	q21.3	FALSE	ZBTB7B	154975106	+	0	ZBTB7B, LENEP	154975106, 154966062	+, +
chr1	154972692	154990410	FALSE	NHLF	0.00035917893012503	TRUE	0.28605035392827	0.9	0.8	2.22369769803354	0.456453511884281	10.8793003976469	q21.3	FALSE	ZBTB7B	154975106	+	0	ZBTB7B, LENEP	154975106, 154966062	+, +
chr1	156131052	156131689	FALSE	NHLF	0.00118502548648006	TRUE	0.000785879483373882	0.46	0.08	9.53825249201486	1.99966888810903	92.2051909070276	q22	FALSE	SEMA4A	156119735	+	11316	NA	NA	NA
chr1	161352026	161373057	TRUE	HeLa	3.99332752415702e-05	TRUE	0.0140723397524478	0.98	0.8	11.819213156663	1.21546288943411	588.805963881129	q23.3	FALSE	C1orf192	161337673	-	-14352	NA	NA	NA
chr1	161359109	161370584	FALSE	H2171	1.57980223502228e-07	TRUE	0.00513536390704215	0.96	0.72	9.01764361767808	1.53037118276977	96.8993409937716	q23.3	FALSE	C1orf192	161337673	-	-21435	NA	NA	NA
chr1	161359115	161370380	FALSE	NHLF	1.23685655472294e-07	TRUE	0.00513536390704215	0.96	0.72	9.01764361767808	1.53037118276977	96.8993409937716	q23.3	FALSE	C1orf192	161337673	-	-21441	NA	NA	NA
chr1	161359197	161370415	FALSE	IMR90	1.31513399639035e-07	TRUE	0.00513536390704215	0.96	0.72	9.01764361767808	1.53037118276977	96.8993409937716	q23.3	FALSE	C1orf192	161337673	-	-21523	NA	NA	NA
chr1	161391551	161410757	FALSE	HeLa	1.55037442042461e-05	TRUE	0.00439253447482082	0.76	0.4	4.63821390576228	1.50909912274465	15.1259574440355	q23.3	FALSE	C1orf192	161337673	-	-53877	NA	NA	NA
chr1	165086092	165099985	FALSE	H2171	5.76175427181554e-06	TRUE	8.32566219344364e-06	0.56	0.04	29.3895276745645	4.14461948106342	1290.89682733225	q23.3	FALSE	LMX1A	165325952	-	225966	NA	NA	NA
chr1	165412147	165415189	FALSE	H2171	3.62221719498394e-05	TRUE	6.8088270505174e-05	0.6	0.12	10.6471898344375	2.68149032821809	62.9277854729724	q23.3	FALSE	RXRG	165414592	-	0	RXRG	165414592	-
chr1	167682799	167686925	FALSE	HeLa	5.33530173140189e-05	TRUE	0.00119414069059392	0.66	0.24	5.98586579558017	1.86683351329778	21.9402545324561	q24.2	FALSE	MPZL1	167691187	+	-4261	MPZL1	167691187	+
chr1	167682960	167686578	FALSE	H2171	0.000186245665233585	TRUE	9.21720305307553e-06	0.48	0	Inf	4.95137396475962	Inf	q24.2	FALSE	MPZL1	167691187	+	-4608	MPZL1	167691187	+
chr1	170630201	170682168	TRUE	NHLF	1.42722106241744e-08	TRUE	0.00148873777592099	0.98	0.72	18.2700298921888	2.11745774803945	871.316543864995	q24.2	FALSE	PRRX1	170633313	+	0	PRRX1	170633313	+
chr1	170630408	170635244	FALSE	IMR90	2.85322634125627e-09	TRUE	1.1820150429933e-10	0.88	0.12	48.871483710807	10.6179430083334	332.247127412258	q24.2	FALSE	PRRX1	170633313	+	0	PRRX1	170633313	+
chr1	176625630	176626644	FALSE	NHLF	0.00168194582878021	FALSE	1	0	0	0	0	Inf	q25.2	FALSE	PAPPA2	176432307	+	193322	NA	NA	NA
chr1	180182766	180183187	FALSE	NHLF	0.000391254045878643	TRUE	0.000437926378107024	0.54	0.12	8.37319568479595	2.11515052770399	49.2978427010256	q25.2	FALSE	FLJ23867	180167144	+	15621	NA	NA	NA
chr1	181454223	181456165	FALSE	H2171	0.0105615867636928	TRUE	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q25.3	FALSE	CACNA1E	181452686	+	1536	CACNA1E	181452686	+
chr1	183385132	183388334	FALSE	H2171	2.73352361411806e-08	TRUE	6.75356144770919e-06	0.88	0.36	12.4358485892239	3.50880866731912	50.8519437053418	q25.3	FALSE	NMNAT2	183387634	-	0	NMNAT2	183387634	-
chr1	203631644	203643804	FALSE	HeLa	0.000170283597134999	TRUE	0.000660747172908523	0.62	0.2	6.35535454591292	1.90399224645138	25.4065468163731	q32.1	FALSE	ATP2B4	203595915	+	35728	NA	NA	NA
chr1	211908112	211910004	FALSE	HeLa	0.000731935969297733	FALSE	0.000446844595600651	0.02	0.32	0.0453913477708911	0.000964294950184549	0.378371374205772	q32.3	FALSE	NEK2	211848972	-	-59139	NA	NA	NA
chr1	212643137	212644242	FALSE	NHLF	0.00050426662240111	FALSE	0.00048716033513547	0.32	0.76	0.152895843887136	0.0414728176606463	0.492617855565088	q32.3	FALSE	NENF	212606229	+	36907	NA	NA	NA
chr1	214155623	214196879	FALSE	H2171	5.46263690730216e-06	TRUE	1	1	1	0	0	Inf	q32.3	FALSE	PROX1	214161278	+	0	PROX1	214161278	+
chr1	217308386	217309610	FALSE	H2171	2.83240810786998e-05	TRUE	1.18460167991838e-06	0.6	0.04	34.5016826809153	4.85668736263062	1515.76518649609	q41	FALSE	ESRRG	217311097	-	1486	ESRRG	217311097	-
chr1	223935390	223937202	FALSE	NHLF	6.97596318058497e-07	TRUE	0.00172553168053925	0.96	0.68	10.8735406358866	1.91642311074976	115.084553185772	q41	FALSE	CAPN2	223889295	+	46094	NA	NA	NA
chr1	224362995	224363699	FALSE	HeLa	0.000731935969297733	TRUE	0.00119414069059392	0.66	0.24	5.98586579558017	1.86683351329778	21.9402545324561	q42.11	FALSE	DEGS1	224370910	+	-7210	NA	NA	NA
chr1	226864452	226877270	FALSE	H2171	0.000242984265479909	TRUE	0.00566941552913372	0.74	0.4	4.17728921789197	1.37358542508918	13.4230996859981	q42.12	FALSE	ITPKB	226926876	-	49605	NA	NA	NA
chr1	226890273	226912794	FALSE	H2171	1.7162553341794e-05	TRUE	0.0251717139740168	0.9	0.68	4.14241779536163	1.02929743192514	18.5317586573318	q42.12	FALSE	ITPKB	226926876	-	14081	NA	NA	NA
chr1	228643000	228653253	FALSE	H2171	0.000483529169471871	TRUE	0.266086568564937	0.8	0.68	1.86565718057803	0.538927800261531	6.3518904666843	q42.13	FALSE	HIST3H2A	228645560	-	0	MIR4666A, HIST3H2BB, HIST3H2A	228649775, 228645808, 228645560	+, +, -
chr1	228651614	228652368	FALSE	HeLa	0.000155614934008995	TRUE	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q42.13	FALSE	MIR4666A	228649775	+	1838	MIR4666A, HIST3H2BB, HIST3H2A	228649775, 228645808, 228645560	+, +, -
chr1	228782300	228785296	FALSE	HeLa	0.00454178085570983	TRUE	0.000928805470677002	0.74	0.32	5.88176846429635	1.88824896173585	19.9641019700589	q42.13	FALSE	DUSP5P1	228780394	+	1905	DUSP5P1, RHOU	228780394, 228780394	+, +
chr1	229543575	229548339	FALSE	H2171	0.00927263490774628	TRUE	0.000437926378107024	0.54	0.12	8.37319568479595	2.11515052770399	49.2978427010256	q42.13	FALSE	ACTA1	229569843	-	21503	NA	NA	NA
chr1	235811193	235814200	FALSE	H2171	0.000408277210513822	TRUE	7.21971996210696e-05	0.48	0.04	21.4491059784051	3.02095571017277	943.573481270169	q42.3	FALSE	GNG4	235814054	-	0	GNG4	235814054	-
chr1	237204982	237207833	FALSE	H2171	1.25142319945963e-08	TRUE	5.10802873635223e-13	0.88	0.04	154.746002475729	19.3698177844685	6987.80566024278	q43	FALSE	RYR2	237205702	+	0	RYR2	237205702	+
chr1	244394285	244396063	FALSE	H2171	7.79819218658228e-05	FALSE	0.0224557808216982	0.66	0.92	0.172190818448372	0.0176536356921517	0.840003151235488	q44	FALSE	C1orf100	244515937	+	-119873	NA	NA	NA
chr2	5829629	5838388	FALSE	H2171	1.53182406596413e-09	TRUE	8.91194636480806e-08	0.9	0.28	21.6813000005428	5.64304370910093	101.998586545682	p25.2	FALSE	SOX11	5832799	+	0	SOX11	5832799	+
chr2	5830273	5838063	FALSE	IMR90	6.58097608600727e-10	TRUE	8.91194636480806e-08	0.9	0.28	21.6813000005428	5.64304370910093	101.998586545682	p25.2	FALSE	SOX11	5832799	+	0	SOX11	5832799	+
chr2	5836071	5837051	FALSE	NHLF	2.0494095380693e-06	TRUE	5.09971513408386e-08	0.74	0.08	30.9194839757371	6.30827485026034	304.205155083754	p25.2	FALSE	SOX11	5832799	+	3271	SOX11	5832799	+
chr2	7402361	7412112	FALSE	H2171	0.00161852296933514	FALSE	0.0034194425467623	0.44	0.8	0.200798290647318	0.0505923793084351	0.666704347411833	p25.1	FALSE	LOC100506274	7561392	+	-149279	NA	NA	NA
chr2	8684024	8686004	FALSE	NHLF	0.00168194582878021	TRUE	0.0241468937942356	0.48	0.2	3.63023264754032	1.09208480010486	14.3770391988449	p25.1	FALSE	ID2	8822113	+	-136108	NA	NA	NA
chr2	11622610	11623904	FALSE	H2171	0.00245430871364285	TRUE	0.000315481938748222	0.36	0	Inf	2.99672056417216	Inf	p25.1	FALSE	E2F6	11606303	-	-16306	NA	NA	NA
chr2	12077878	12079094	FALSE	H2171	0.000103139588477021	FALSE	0.00297967729061906	0.38	0.76	0.19809432166086	0.0545269280407176	0.630660856741244	p25.1	FALSE	MIR4262	11977112	-	-100765	NA	NA	NA
chr2	15309078	15311631	FALSE	IMR90	0.000933312226050444	TRUE	0.00964528823402975	0.76	0.44	3.94675017788246	1.2887162085425	12.6737655335626	p24.3	FALSE	NBAS	15701472	-	389840	NA	NA	NA
chr2	19546858	19562790	FALSE	NHLF	6.83395531288908e-11	TRUE	6.41083252788942e-05	1	0.68	Inf	4.33256117539606	Inf	p24.1	FALSE	OSR1	19558372	-	0	MIR4757, OSR1	19548190, 19558372	+, -
chr2	19547023	19558437	FALSE	IMR90	1.33521887538944e-10	TRUE	6.41083252788942e-05	1	0.68	Inf	4.33256117539606	Inf	p24.1	FALSE	OSR1	19558372	-	0	MIR4757, OSR1	19548190, 19558372	+, -
chr2	26044767	26045494	FALSE	HeLa	0.000203606410308482	TRUE	0.000270536165824955	0.86	0.44	7.55309133864827	2.23554850122897	28.2549587386471	p23.3	FALSE	ASXL2	26101312	-	55817	NA	NA	NA
chr2	26045098	26045436	FALSE	NHLF	1.399848184956e-05	TRUE	0.000270536165824955	0.86	0.44	7.55309133864827	2.23554850122897	28.2549587386471	p23.3	FALSE	ASXL2	26101312	-	55875	NA	NA	NA
chr2	30447740	30498106	TRUE	IMR90	0.000289423480712714	TRUE	1	0.94	0.92	1.35653505140046	0.106376220566114	12.7166090534594	p23.1	FALSE	LBH	30454397	+	0	LBH	30454397	+
chr2	30448131	30476862	FALSE	NHLF	8.78466731524842e-07	TRUE	2.687389561362e-05	0.88	0.4	10.5415048221281	2.99708453624607	42.4943085652884	p23.1	FALSE	LBH	30454397	+	0	LBH	30454397	+
chr2	38302583	38305324	FALSE	HeLa	1.89896486980778e-05	TRUE	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	p22.2	FALSE	CYP1B1	38303323	-	0	CYP1B1	38303323	-
chr2	38472564	38473442	FALSE	H2171	0.000329575999326632	FALSE	1	0	0	0	0	Inf	p22.2	FALSE	CYP1B1-AS1	38358247	+	114316	NA	NA	NA
chr2	43186130	43202931	FALSE	NHLF	0.000118423131905521	TRUE	0.000446844595600651	0.98	0.68	22.0306302656494	2.64290606576428	1037.02710442344	p21	FALSE	HAAO	43019751	-	-166378	NA	NA	NA
chr2	45161133	45171162	FALSE	H2171	3.10834132397457e-08	TRUE	2.18075822818396e-06	0.9	0.36	15.180456485546	4.07733459699581	67.9628081225507	p21	FALSE	SIX3	45169037	+	0	SIX3	45169037	+
chr2	45395287	45397025	FALSE	H2171	0.0460507573094604	TRUE	0.000413172993684716	0.42	0.04	16.889341938438	2.36507398181105	745.255237062324	p21	FALSE	LINC01121	45482080	-	85054	NA	NA	NA
chr2	45395343	45406214	FALSE	HeLa	5.08533086699801e-05	TRUE	0.000879521234527986	1	0.76	Inf	2.72896078119181	Inf	p21	FALSE	LINC01121	45482080	-	75865	NA	NA	NA
chr2	50198894	50202452	FALSE	H2171	0.325403180480112	TRUE	0.000728518807266989	0.32	0	Inf	2.48824596814813	Inf	p16.3	FALSE	FSHR	49381666	-	-817227	NA	NA	NA
chr2	54861759	54862820	FALSE	NHLF	0.0154348871975074	TRUE	6.79150863355674e-05	0.4	0	Inf	3.56785685413096	Inf	p16.2	FALSE	EML6	54952149	+	-89328	NA	NA	NA
chr2	60755554	60796660	TRUE	H2171	0.13062305197925	TRUE	6.79150863355674e-05	0.4	0	Inf	3.56785685413096	Inf	p16.1	FALSE	BCL11A	60780633	-	0	BCL11A	60780633	-
chr2	62796052	62807345	FALSE	HeLa	6.58326454609384e-07	TRUE	4.95005219894796e-06	0.76	0.2	12.1385640054011	3.48968798889379	50.8888523503821	p15	FALSE	TMEM17	62762780	-	-33271	NA	NA	NA
chr2	65792634	65794730	FALSE	H2171	0.00155730791473077	FALSE	0.00470352660204097	0.02	0.24	0.067227980983067	0.00138360459303011	0.608549693786337	p14	FALSE	SPRED2	65659656	-	-132977	NA	NA	NA
chr2	66800432	66811110	TRUE	IMR90	2.36342283835669e-11	TRUE	6.22949326058992e-17	0.94	0	Inf	54.588056721985	Inf	p14	FALSE	MEIS1	66662532	+	137899	NA	NA	NA
chr2	66800755	66811197	TRUE	NHLF	1.87653597525203e-11	TRUE	6.22949326058992e-17	0.94	0	Inf	54.588056721985	Inf	p14	FALSE	MEIS1	66662532	+	138222	NA	NA	NA
chr2	68948572	68949392	FALSE	HeLa	0.00123262573121469	TRUE	1	0	0	0	0	Inf	p13.3	FALSE	ARHGAP25	68906746	+	41825	NA	NA	NA
chr2	70740222	70743151	FALSE	H2171	0.0249493256246967	FALSE	3.42767540926851e-05	0.02	0.4	0.0322831530115599	0.000697730454996898	0.257781718344409	p13.3	FALSE	TGFA	70781147	-	37995	NA	NA	NA
chr2	71114271	71115527	FALSE	H2171	4.90839200476963e-06	TRUE	1.20585717201875e-08	0.64	0	Inf	9.35072893871128	Inf	p13.3	FALSE	VAX2	71127720	+	-12192	NA	NA	NA
