chr	start	end	shortlist	type	wilcoxon.p.value	hyper.	fisher.p.value	tmr.ratio	nor.ratio	OR	CI_95_L	CI_95_H	cytoband	DM.band?	closest.TSS	pos	dir	dist	overlapped.TSS	overlapped.pos	ovrl.dir
chr3	194201812	194215436	FALSE	NHLF	6.12865840188333e-10	TRUE	7.44259770210972e-10	0.96	0.28	55.9838868695655	10.3417759815334	593.513999779079	q29	TRUE	LINC00884	194207869	+	0	LINC00884	194207869	+
chr3	194205388	194219437	FALSE	HeLa	6.12865840188333e-10	TRUE	4.7033698268394e-09	0.96	0.32	46.7753070342371	8.77013543274574	491.320148912525	q29	TRUE	LINC00884	194207869	+	0	LINC00884	194207869	+
chr3	194205590	194209991	FALSE	IMR90	1.06924122947568e-10	TRUE	7.44259770210972e-10	0.96	0.28	55.9838868695655	10.3417759815334	593.513999779079	q29	TRUE	LINC00884	194207869	+	0	LINC00884	194207869	+
chr4	25088082	25091566	FALSE	H2171	4.55686514042497e-08	TRUE	4.86378188712237e-08	0.78	0.12	24.5432058080522	5.88082458703892	151.708935942195	p15.2	FALSE	LGI2	25032414	-	-55667	NA	NA	NA
chr4	134066924	134110614	FALSE	HeLa	5.45437696035366e-11	TRUE	2.67447310777765e-08	0.96	0.36	39.4822673220185	7.47352126266809	411.032118619716	q28.3	FALSE	PCDH10	134070470	+	0	PCDH10	134070470	+
chr4	134071918	134072689	FALSE	NHLF	4.2954885327664e-09	TRUE	2.71383268144002e-08	0.94	0.32	30.8965314215886	6.90426847556549	202.475904291645	q28.3	FALSE	PCDH10	134070470	+	1447	PCDH10	134070470	+
chr4	158142484	158144906	FALSE	H2171	6.40768672932335e-06	TRUE	1.84369231792933e-08	0.7	0.04	52.9295947844145	7.34845229446276	2333.76594494202	q32.1	FALSE	GRIA2	158141295	+	1188	GRIA2	158141295	+
chr4	174438259	174451402	FALSE	H2171	2.40138462872824e-10	TRUE	8.88360957845229e-11	0.94	0.2	56.2078760961098	11.6432755668778	408.89675902401	q34.1	FALSE	HAND2	174451378	-	0	HAND2-AS1, HAND2	174451609, 174451378	+, -
chr4	174443306	174444222	FALSE	NHLF	1.24223155077294e-09	TRUE	2.64014823659888e-13	0.84	0	Inf	24.497143179789	Inf	q34.1	FALSE	HAND2	174451378	-	7155	NA	NA	NA
chr5	3595200	3598989	FALSE	H2171	1.06924122947568e-10	TRUE	4.58339679482033e-09	0.94	0.28	37.0543347536263	8.14427526832821	247.469339439338	p15.33	FALSE	IRX1	3596168	+	0	IRX1	3596168	+
chr5	42948935	42952692	FALSE	IMR90	2.48703944323788e-09	TRUE	6.40035936145176e-14	0.86	0	Inf	27.8309764505005	Inf	p12	FALSE	LOC648987	43018913	-	66220	NA	NA	NA
chr5	50691928	50700952	FALSE	HeLa	1.57980223502228e-07	TRUE	5.09971513408386e-08	0.74	0.08	30.9194839757371	6.30827485026034	304.205155083754	NA	NA	LOC642366	50679166	-	-12761	NA	NA	NA
chr5	87956108	87981015	FALSE	H2171	3.21091178067648e-10	TRUE	2.67447310777765e-08	0.96	0.36	39.4822673220185	7.47352126266809	411.032118619716	q14.3	FALSE	LINC00461	87980620	-	0	MIR9-2, LINC00461	87962757, 87980620	-, -
chr5	92908540	92909324	FALSE	NHLF	1.31513399639035e-07	TRUE	4.90291528434817e-10	0.82	0.08	48.3908791298453	9.46682171873007	494.778253957172	q15	FALSE	NR2F1-AS1	92917003	-	7678	NA	NA	NA
chr5	92934139	92938820	FALSE	NHLF	6.88442697315422e-09	TRUE	8.66448648556534e-12	0.84	0.04	113.949251987501	14.8727175768086	5104.50600631386	q15	FALSE	NR2F1	92919043	+	15095	NA	NA	NA
chr5	122424159	122435530	FALSE	NHLF	4.59661402504695e-09	TRUE	6.12939981489607e-07	0.92	0.36	19.270010352067	4.830950952871	98.7688220070281	q23.2	FALSE	PRDM6	122424841	+	0	PRDM6	122424841	+
chr5	155107365	155108974	FALSE	H2171	5.17152657939932e-08	TRUE	2.15682564611619e-07	0.76	0.12	21.9893538550326	5.33009248017775	135.271243084994	q33.2	FALSE	SGCD	155135063	+	-26088	NA	NA	NA
chr6	1382270	1397250	TRUE	NHLF	3.50279862404625e-09	TRUE	6.57984172079663e-07	0.96	0.44	28.6562800088725	5.46196214581943	293.838418517305	p25.3	FALSE	FOXF2	1390069	+	0	FOXF2	1390069	+
chr6	5996470	6009904	FALSE	H2171	3.20898767458168e-11	TRUE	4.71717152978835e-07	0.98	0.48	49.6248353864335	6.38327147474192	2267.41666666796	p25.1	FALSE	NRN1	6007633	-	0	NRN1	6007633	-
chr6	10425720	10429337	FALSE	HeLa	5.86621710408936e-08	TRUE	2.71383268144002e-08	0.94	0.32	30.8965314215886	6.90426847556549	202.475904291645	p24.3	FALSE	LINC00518	10435055	-	5717	LINC00518, TFAP2A	10435055, 10419797	-, -
chr6	27462599	27471844	FALSE	HeLa	1.10407411823626e-06	TRUE	4.86378188712237e-08	0.78	0.12	24.5432058080522	5.88082458703892	151.708935942195	p22.1	TRUE	ZNF184	27440897	-	-21701	NA	NA	NA
chr6	41527860	41530347	FALSE	H2171	1.09673950971868e-08	TRUE	1.50402857342319e-08	0.9	0.24	26.4959439749964	6.70557974581881	130.016551435822	p21.1	FALSE	FOXP4	41514164	+	13695	NA	NA	NA
chr6	75911246	75919315	TRUE	IMR90	1.3088700540558e-06	TRUE	5.09971513408386e-08	0.74	0.08	30.9194839757371	6.30827485026034	304.205155083754	q14.1	FALSE	COL12A1	75915623	-	0	COL12A1	75915623	-
chr6	108421229	108440460	FALSE	H2171	4.69020510433521e-11	TRUE	1.04328438381729e-13	0.9	0.04	186.007702685445	22.5729925776831	8435.51344804209	q21	FALSE	OSTM1	108395941	-	-25287	NA	NA	NA
chr6	127835379	127841914	FALSE	H2171	1.16309567494251e-07	TRUE	4.90291528434817e-10	0.82	0.08	48.3908791298453	9.46682171873007	494.778253957172	q22.33	FALSE	SOGA3	127840500	-	0	SOGA3	127840500	-
chr6	134208964	134215237	FALSE	IMR90	1.09359953303312e-07	TRUE	6.52435432340607e-09	0.78	0.08	38.1544038566439	7.65192537378411	382.833206150046	q23.2	FALSE	TCF21	134210259	+	0	TCF21	134210259	+
chr6	134209542	134214688	FALSE	NHLF	1.73668586897695e-08	TRUE	6.52435432340607e-09	0.78	0.08	38.1544038566439	7.65192537378411	382.833206150046	q23.2	FALSE	TCF21	134210259	+	0	TCF21	134210259	+
chr7	25893799	25906060	FALSE	H2171	5.88086494533941e-11	TRUE	1.27283001221429e-11	0.96	0.2	84.7185858833066	14.8028940120508	935.335430147732	p15.2	TRUE	RNU6-16P	25880630	-	-13168	NA	NA	NA
chr7	27207319	27211324	FALSE	H2171	3.10834132397457e-08	TRUE	1.03229796051015e-10	0.8	0.04	88.4116797580988	11.8492400110969	3935.61800127029	p15.2	TRUE	MIR196B	27209182	-	0	HOXA10-AS, HOXA9, MIR196B	27208518, 27205149, 27209182	+, -, -
chr7	27222331	27225491	FALSE	H2171	1.15813710496877e-09	TRUE	2.70319611470623e-10	0.9	0.16	42.9965611963169	9.85599884808215	250.15724030789	p15.2	TRUE	HOXA11	27224842	-	0	HOXA10-HOXA9, HOXA11-AS, HOXA10, HOXA11	27219880, 27225027, 27219880, 27224842	-, +, -, -
chr7	27222539	27226213	FALSE	HeLa	1.15813710496877e-09	TRUE	2.70319611470623e-10	0.9	0.16	42.9965611963169	9.85599884808215	250.15724030789	p15.2	TRUE	HOXA11	27224842	-	0	HOXA10-HOXA9, HOXA11-AS, HOXA10, HOXA11	27219880, 27225027, 27219880, 27224842	-, +, -, -
chr8	24848714	24858842	FALSE	H2171	1.53182406596413e-09	TRUE	3.52259778355903e-11	0.76	0	Inf	15.8789867362098	Inf	p21.2	FALSE	NEFL	24814383	-	-34330	NA	NA	NA
chr8	24857381	24868646	FALSE	HeLa	6.02011934524013e-09	TRUE	2.64014823659888e-13	0.84	0	Inf	24.497143179789	Inf	p21.2	FALSE	NEFL	24814383	-	-42997	NA	NA	NA
chr8	24857601	24858969	FALSE	NHLF	5.86621710408936e-08	TRUE	9.97389333826233e-13	0.82	0	Inf	21.7692640054085	Inf	p21.2	FALSE	NEFL	24814383	-	-43217	NA	NA	NA
chr8	38748986	38761660	FALSE	HeLa	5.50826842157317e-08	TRUE	1.5465108320584e-09	0.8	0.08	42.7909294467574	8.487997443863	433.284722627506	p11.22	FALSE	PLEKHA2	38758753	+	0	PLEKHA2	38758753	+
chr8	60029722	60032827	FALSE	IMR90	4.27671110485254e-08	TRUE	4.06861177225983e-07	0.82	0.2	17.2571876056791	4.75823210160273	75.8791283588952	q12.1	FALSE	TOX	60031767	-	0	TOX	60031767	-
chr8	67024534	67026503	FALSE	H2171	3.25347254227847e-07	TRUE	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	q13.1	FALSE	TRIM55	67039278	+	-12774	NA	NA	NA
chr8	67024700	67037856	FALSE	IMR90	7.08055835935577e-08	TRUE	4.06861177225983e-07	0.82	0.2	17.2571876056791	4.75823210160273	75.8791283588952	q13.1	FALSE	TRIM55	67039278	+	-1421	TRIM55	67039278	+
chr8	99951803	99960694	FALSE	NHLF	4.01359546959121e-09	TRUE	9.97389333826233e-13	0.82	0	Inf	21.7692640054085	Inf	q22.2	FALSE	STK3	99954799	-	0	OSR2, STK3	99956631, 99954799	+, -
chr9	120159733	120177852	FALSE	H2171	1.63940451766169e-06	TRUE	2.06330384847420e-09	0.68	0	Inf	11.0515348517354	Inf	q33.1	FALSE	ASTN2	120177317	-	0	ASTN2	120177317	-
chr9	122129607	122133176	FALSE	H2171	1.42865382224064e-09	TRUE	2.67447310777765e-08	0.96	0.36	39.4822673220185	7.47352126266809	411.032118619716	q33.1	FALSE	BRINP1	122131739	-	0	BRINP1	122131739	-
chr9	126761231	126781274	FALSE	H2171	5.38099850624881e-12	TRUE	1.26888770706857e-12	0.98	0.2	168.992091606671	20.2522907200846	7752.76077266623	q33.3	FALSE	LHX2	126773889	+	0	LHX2	126773889	+
chr10	7451009	7459280	FALSE	HeLa	4.85477518101055e-08	TRUE	4.21534582126998e-08	0.82	0.16	22.4955437223942	5.81038218139811	113.410934224911	p14	FALSE	SFMBT2	7453448	-	0	SFMBT2	7453448	-
chr10	13932421	13933810	FALSE	IMR90	2.56484504711102e-05	TRUE	1.20585717201875e-08	0.64	0	Inf	9.35072893871128	Inf	p13	FALSE	PRPF18	13628939	+	303481	NA	NA	NA
chr10	118031828	118035605	FALSE	H2171	7.83016305054917e-07	TRUE	3.49086266839181e-12	0.8	0	Inf	19.4826775880226	Inf	q25.3	FALSE	GFRA1	118033126	-	0	GFRA1	118033126	-
chr11	22453801	22454799	FALSE	NHLF	4.40823791138394e-06	TRUE	5.48090216605314e-07	0.84	0.24	15.7710722523592	4.44714902475663	65.4979420932774	p14.3	FALSE	SLC17A6	22359667	+	94133	NA	NA	NA
chr12	22091623	22094771	FALSE	H2171	1.97821876210608e-08	TRUE	3.49086266839181e-12	0.8	0	Inf	19.4826775880226	Inf	p12.1	FALSE	ABCC9	22094336	-	0	ABCC9	22094336	-
chr12	22093639	22095018	FALSE	NHLF	2.98653212215849e-10	TRUE	2.70982956835662e-15	0.9	0	Inf	37.4025410627682	Inf	p12.1	FALSE	ABCC9	22094336	-	0	ABCC9	22094336	-
chr12	54365773	54383178	TRUE	HeLa	3.74973982029287e-09	TRUE	2.1968369318308e-09	0.9	0.2	33.1281907839551	8.06029098413828	173.902439976869	q13.13	TRUE	HOXC11	54366910	+	0	HOTAIR, HOXC10, HOXC11, MIR196A2	54368740, 54378946, 54366910, 54385522	-, +, +, +
chr12	85672947	85679813	FALSE	HeLa	3.05550303819758e-09	TRUE	3.79115835744395e-13	0.92	0.08	113.402954996168	19.1274991067961	1342.23063421038	q21.31	FALSE	ALX1	85674036	+	0	ALX1	85674036	+
chr12	114833060	114852784	TRUE	NHLF	1.24007295576369e-10	TRUE	3.79115835744395e-13	0.92	0.08	113.402954996168	19.1274991067961	1342.23063421038	q24.21	TRUE	TBX5	114846247	-	0	TBX5-AS1, TBX5	114846000, 114846247	+, -
chr12	114833161	114869133	TRUE	IMR90	9.92680239263119e-11	TRUE	3.79115835744395e-13	0.92	0.08	113.402954996168	19.1274991067961	1342.23063421038	q24.21	TRUE	TBX5	114846247	-	0	TBX5-AS1, TBX5	114846000, 114846247	+, -
chr13	36044908	36050782	FALSE	NHLF	6.43818099345554e-09	TRUE	1.44298657749441e-07	0.94	0.36	26.041573473725	5.88343342995225	168.528154474375	q13.3	FALSE	MIR548F5	36515382	-	464599	NA	NA	NA
chr13	93878117	93883132	FALSE	H2171	8.29420132790014e-07	TRUE	8.00448571490475e-07	0.8	0.2	15.2209437902518	4.26735382566718	65.6290077857844	q31.3	FALSE	GPC6	93879078	+	0	GPC6	93879078	+
chr13	93878966	93881472	FALSE	NHLF	2.56221895458174e-07	TRUE	8.00448571490475e-07	0.8	0.2	15.2209437902518	4.26735382566718	65.6290077857844	q31.3	FALSE	GPC6	93879078	+	0	GPC6	93879078	+
chr14	38723460	38725954	FALSE	NHLF	2.02209183594849e-09	TRUE	2.1968369318308e-09	0.9	0.2	33.1281907839551	8.06029098413828	173.902439976869	q21.1	FALSE	CLEC14A	38725575	-	0	CLEC14A	38725575	-
chr14	58330915	58333061	FALSE	H2171	1.09673950971868e-08	TRUE	3.49086266839181e-12	0.8	0	Inf	19.4826775880226	Inf	q23.1	FALSE	SLC35F4	58332592	-	0	SLC35F4	58332592	-
chr14	61104542	61124948	FALSE	NHLF	1.06924122947568e-10	TRUE	6.57984172079663e-07	0.96	0.44	28.6562800088725	5.46196214581943	293.838418517305	q23.1	FALSE	SIX1	61116155	-	0	SIX1	61116155	-
chr14	61110820	61126995	FALSE	H2171	6.3399164288434e-11	TRUE	5.62621314306073e-11	0.92	0.16	54.1409063698094	11.6839034885156	344.496378038746	q23.1	FALSE	SIX1	61116155	-	0	SIX1	61116155	-
chr14	61112591	61125319	FALSE	IMR90	4.94617003160058e-10	TRUE	5.62621314306073e-11	0.92	0.16	54.1409063698094	11.6839034885156	344.496378038746	q23.1	FALSE	SIX1	61116155	-	0	SIX1	61116155	-
chr14	73736443	73736972	FALSE	NHLF	4.27671110485254e-08	TRUE	1.03229796051015e-10	0.8	0.04	88.4116797580988	11.8492400110969	3935.61800127029	q24.2	FALSE	PAPLN	73704205	+	32237	NA	NA	NA
chr15	33010164	33013235	FALSE	IMR90	8.98983470873277e-09	TRUE	1.14246414601915e-11	0.78	0	Inf	17.543080161823	Inf	q13.3	FALSE	GREM1	33010205	+	0	GREM1	33010205	+
chr15	37389782	37394337	FALSE	NHLF	3.12637189337314e-05	TRUE	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	q14	FALSE	MEIS2	37393500	-	0	MEIS2	37393500	-
chr16	3238900	3239588	FALSE	NHLF	6.40768672932335e-06	TRUE	3.20109753226057e-08	0.62	0	Inf	8.62299717643819	Inf	p13.3	FALSE	OR1F1	3254247	+	-14658	NA	NA	NA
chr16	12993955	12997783	FALSE	H2171	2.32143468881398e-05	TRUE	2.06330384847420e-09	0.68	0	Inf	11.0515348517354	Inf	p13.12	FALSE	SHISA9	12995477	+	0	SHISA9	12995477	+
chr16	29795974	29796737	FALSE	HeLa	3.74850168012219e-06	TRUE	1.83534102165731e-07	0.86	0.24	18.3359385734931	5.03738485303138	79.0966534122784	p11.2	FALSE	KIF22	29802034	+	-5296	KIF22, ZG16	29802034, 29789561	+, +
chr16	49308237	49318506	FALSE	H2171	3.45172279707857e-10	TRUE	9.72789663929904e-12	0.94	0.16	72.56878936475	14.2440780368686	566.728768919127	q12.1	FALSE	CBLN1	49315742	-	0	CBLN1	49315742	-
chr16	51186410	51187971	FALSE	IMR90	3.98740237140069e-10	TRUE	9.91831147771849e-08	0.98	0.44	57.9477241246427	7.4688487846385	2642.86251897203	q12.1	FALSE	SALL1	51185183	-	-1226	SALL1	51185183	-
chr16	56224519	56233014	FALSE	H2171	2.70157301589885e-06	TRUE	6.38904672628041e-09	0.66	0	Inf	10.1563818270619	Inf	q12.2	FALSE	LOC283856	56225006	-	0	DKFZP434H168, GNAO1, LOC283856	56228437, 56225251, 56225006	-, +, -
chr16	67196594	67199398	FALSE	H2171	3.06544921698609e-07	TRUE	4.13411953362151e-09	0.86	0.16	29.9491402796861	7.39372144831654	159.006965274584	q22.1	FALSE	HSF4	67197288	+	0	HSF4, FBXL8, TRADD, NOL3	67197288, 67193891, 67193812, 67204400	+, +, -, +
chr18	5196001	5199356	FALSE	H2171	3.05550303819758e-09	TRUE	4.65957020862008e-07	0.9	0.32	18.0416069083594	4.78539306982739	82.2417394999971	p11.31	FALSE	C18orf42	5197255	-	0	C18orf42	5197255	-
chr18	22928250	22932281	FALSE	IMR90	9.37801177811271e-10	TRUE	3.10657442506465e-11	0.82	0.04	99.8679694024754	13.2212475876335	4458.66901990027	q11.2	FALSE	ZNF521	22932214	-	0	ZNF521	22932214	-
chr18	22928547	22932303	FALSE	NHLF	1.33651682448745e-08	TRUE	3.10657442506465e-11	0.82	0.04	99.8679694024754	13.2212475876335	4458.66901990027	q11.2	FALSE	ZNF521	22932214	-	0	ZNF521	22932214	-
chr18	22929367	22946725	FALSE	H2171	3.25347254227847e-07	TRUE	1.22651686533341e-09	0.76	0.04	70.8881388973918	9.66944701735788	3140.66464310385	q11.2	FALSE	ZNF521	22932214	-	0	ZNF521	22932214	-
chr18	44334921	44343278	FALSE	H2171	3.71013579894111e-10	TRUE	2.70982956835662e-15	0.9	0	Inf	37.4025410627682	Inf	q21.1	FALSE	ST8SIA5	44337039	-	0	ST8SIA5	44337039	-
chr18	55093871	55114365	TRUE	HeLa	3.73644684915914e-11	TRUE	9.91831147771849e-08	0.98	0.44	57.9477241246427	7.4688487846385	2642.86251897203	q21.31	TRUE	ONECUT2	55102917	+	0	ONECUT2	55102917	+
chr18	55103577	55106284	FALSE	H2171	1.06924122947568e-10	TRUE	6.57984172079663e-07	0.96	0.44	28.6562800088725	5.46196214581943	293.838418517305	q21.31	TRUE	ONECUT2	55102917	+	659	ONECUT2	55102917	+
chr19	9517043	9518555	FALSE	H2171	7.86894760389714e-09	TRUE	1.5465108320584e-09	0.8	0.08	42.7909294467574	8.487997443863	433.284722627506	p13.2	FALSE	ZNF266	9546254	-	27698	NA	NA	NA
chr19	9517289	9518009	FALSE	NHLF	6.97596318058497e-07	TRUE	1.5465108320584e-09	0.8	0.08	42.7909294467574	8.487997443863	433.284722627506	p13.2	FALSE	ZNF266	9546254	-	28244	NA	NA	NA
chr19	30015478	30020500	FALSE	H2171	4.94617003160058e-10	TRUE	2.1968369318308e-09	0.9	0.2	33.1281907839551	8.06029098413828	173.902439976869	q12	FALSE	VSTM2B	30017491	+	0	LOC284395, VSTM2B	30016659, 30017491	-, +
chr19	30714972	30721265	FALSE	H2171	1.42865382224064e-09	TRUE	1.40007861031758e-14	0.88	0	Inf	32.0071259874135	Inf	q12	FALSE	ZNF536	30863328	+	-142062	NA	NA	NA
chr19	38307928	38308878	FALSE	H2171	1.52389363477115e-08	TRUE	1.12218101162988e-09	0.88	0.16	35.4115684274262	8.47541001348151	195.009174387575	q13.13	FALSE	LOC644554	38308051	+	0	ZNF573, LOC644554	38307940, 38308051	-, +
chr19	51160616	51162524	FALSE	H2171	1.31513399639035e-07	TRUE	9.97389333826233e-13	0.82	0	Inf	21.7692640054085	Inf	q13.33	FALSE	C19orf81	51152702	+	7913	NA	NA	NA
chr19	58520501	58521761	FALSE	H2171	5.50826842157317e-08	TRUE	1.46500746921636e-07	0.8	0.16	19.8536559124021	5.20979021271897	98.1874745022745	q13.43	FALSE	ZNF606	58514714	-	-5786	LOC100128398, ZNF606	58514262, 58514714	+, -
chr19	58520548	58521745	FALSE	NHLF	3.66347987843618e-07	TRUE	1.46500746921636e-07	0.8	0.16	19.8536559124021	5.20979021271897	98.1874745022745	q13.43	FALSE	ZNF606	58514714	-	-5833	LOC100128398, ZNF606	58514262, 58514714	+, -
chr20	289494	291226	FALSE	IMR90	1.83342556201735e-06	TRUE	1.38194220739623e-10	0.74	0	Inf	14.4338671948594	Inf	p13	FALSE	ZCCHC3	278204	+	11289	NA	NA	NA
chr20	289518	292040	FALSE	NHLF	1.67896078947583e-07	TRUE	1.5465108320584e-09	0.8	0.08	42.7909294467574	8.487997443863	433.284722627506	p13	FALSE	ZCCHC3	278204	+	11313	NA	NA	NA
chr20	4195916	4203159	FALSE	H2171	7.12257213089284e-06	TRUE	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	p13	FALSE	LINC01433	4173737	+	22178	NA	NA	NA
chr20	4197231	4207636	FALSE	HeLa	2.56221895458174e-07	TRUE	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	p13	FALSE	ADRA1D	4229659	-	22022	NA	NA	NA
chr20	20342395	20358158	FALSE	H2171	2.32153698843963e-09	TRUE	6.85013828473173e-10	0.94	0.24	45.1952211263585	9.67810074612172	309.523021095489	p11.23	FALSE	INSM1	20348765	+	0	INSM1	20348765	+
chr20	52276708	52277506	FALSE	NHLF	1.3299159851878e-05	TRUE	1.45813688560373e-07	0.58	0	Inf	7.3483646533785	Inf	q13.2	FALSE	ZNF217	52210801	-	-65906	NA	NA	NA
chr21	38069952	38074572	FALSE	HeLa	2.91509318316509e-08	TRUE	9.51565919949972e-09	0.72	0.04	58.106937447902	8.0264300068734	2565.48449367881	q22.13	FALSE	SIM2	38071991	+	0	SIM2	38071991	+
